,0,1,2,3,4,5,6,7,8,9,10,11,chain_break_fraction,energy,num_occurrences
36,0,1,0,1,0,1,1,1,1,1,0,0,0.0,-411.55265067206506,4
37,1,1,1,1,1,0,1,1,1,1,1,0,0.0,-411.42619147820915,1
38,1,0,0,0,1,0,1,1,0,1,1,1,0.0,-411.1079638001095,7
39,1,0,0,1,0,1,1,1,0,1,0,1,0.0,-410.63099937895817,4
40,1,1,0,1,0,1,1,1,1,1,1,1,0.0,-410.5573924064322,2
41,1,1,1,1,1,0,1,1,1,0,0,0,0.0,-410.30468413006093,3
42,0,1,0,0,0,1,1,1,1,1,1,0,0.0,-410.09027403335995,4
43,1,0,0,1,1,1,1,1,1,1,0,1,0.0,-409.6864566550377,1
44,1,1,1,1,0,1,1,1,1,1,1,0,0.0,-409.48685041835273,4
45,1,1,0,1,1,1,1,1,0,1,0,0,0.0,-409.2140131392949,3
46,1,0,0,0,0,1,1,1,0,1,1,1,0.0,-409.16862274025306,4
47,1,1,0,1,1,0,0,1,1,1,0,0,0.0,-408.95176278948634,5
48,1,1,1,0,1,0,1,1,1,0,1,0,0.0,-408.8423074913558,2
49,1,1,1,1,0,1,1,1,1,0,0,0,0.0,-408.3653430702045,2
50,1,0,1,1,1,0,1,1,1,1,0,1,0.0,-408.2449941135853,2
51,1,0,0,0,1,1,1,1,1,1,1,1,0.0,-408.2240800163326,5
52,1,1,0,0,1,0,0,1,1,1,1,0,0.0,-407.48938615078123,4
53,1,1,0,0,1,0,1,1,0,1,1,1,0.0,-407.3807159472168,2
54,1,1,0,1,0,1,0,1,1,1,0,0,0.0,-407.0124217296299,10
55,1,1,0,1,0,1,1,1,0,1,0,1,0.0,-406.90375152606543,1
56,1,1,1,0,0,1,1,1,1,0,1,0,0.0,-406.9029664314994,5
57,1,0,1,0,1,0,1,1,1,1,1,1,0.0,-406.7826174748801,9
58,1,1,1,1,1,0,1,0,1,1,0,0,0.0,-406.73290252599946,1
59,1,0,0,1,1,0,1,1,1,1,0,0,0.0,-406.59455552026657,3
60,1,1,1,0,1,0,1,1,0,1,1,0,0.0,-406.3101739591373,1
61,1,0,1,1,0,1,1,1,1,1,0,1,0.0,-406.3056530537288,2
62,1,1,1,1,0,1,1,1,0,1,0,0,0.0,-405.83320953798597,3
63,1,1,0,0,0,1,0,1,1,1,1,0,0.0,-405.5500450909248,3
64,1,1,0,0,0,1,1,1,0,1,1,1,0.0,-405.4413748873603,1
65,1,1,1,0,1,0,1,0,1,1,1,0,0.0,-405.27052588729435,6
66,1,0,0,0,1,0,1,1,1,1,1,0,0.0,-405.13217888156146,6
67,1,1,1,1,1,1,1,1,1,1,0,0,0.0,-404.86866681406553,2
68,1,0,1,0,0,1,1,1,1,1,1,1,0.0,-404.8432764150237,5
69,1,1,1,1,0,1,1,0,1,1,0,0,0.0,-404.79356146614305,3
70,1,0,0,1,0,1,1,1,1,1,0,0,0.0,-404.65521446041015,2
71,1,1,1,1,1,0,1,1,1,1,0,1,0.0,-404.49774626069257,2
72,1,1,0,0,1,1,1,1,1,1,1,1,0.0,-404.4768321634399,1
73,1,1,1,0,0,1,1,1,0,1,1,0,0.0,-404.37083289928086,1
74,1,0,0,1,0,0,1,1,1,1,0,1,0.0,-404.28429390703724,3
75,1,1,0,1,0,0,1,1,0,1,0,0,0.0,-403.79185039129436,2
76,1,1,1,0,0,1,1,0,1,1,1,0,0.0,-403.33118482743794,3
77,1,0,0,0,0,1,1,1,1,1,1,0,0.0,-403.19283782170504,1
