,0,1,2,3,4,5,6,7,8,9,10,11,chain_break_fraction,energy,num_occurrences
185,0,0,1,0,0,1,0,0,0,1,1,0,0.0,0.060000000000000005,3
186,1,0,1,0,0,1,0,0,0,1,0,0,0.0,0.060000000000000005,4
187,0,1,1,0,1,0,1,0,0,0,0,0,0.0,0.060000000000000005,3
188,0,0,0,1,0,1,0,0,1,0,0,1,0.0,0.060000000000000005,1
189,0,0,1,0,1,1,1,0,0,0,0,0,0.0,0.060000000000000005,1
190,1,0,0,0,0,1,1,0,1,0,0,0,0.0,0.060000000000000005,1
191,1,1,0,0,0,1,1,0,0,0,0,0,0.0,0.060000000000000005,3
192,1,0,1,0,1,0,0,1,0,0,0,0,0.0,0.060000000000000005,3
193,1,1,1,0,0,1,0,0,0,0,0,0,0.0,0.060000000000000005,4
194,0,0,0,0,0,1,1,0,0,0,1,1,0.0,0.060000000000000005,5
195,0,0,0,0,0,1,0,0,1,0,1,1,0.0,0.060000000000000005,1
196,1,0,0,0,0,1,1,0,0,0,0,1,0.0,0.060000000000000005,1
197,0,1,1,1,0,0,1,0,0,0,0,0,0.0,0.060000000000000005,2
198,1,0,1,1,1,0,0,0,0,0,0,0,0.0,0.060000000000000005,1
199,1,0,1,1,0,0,0,0,0,1,0,0,0.0,0.060000000000000005,5
200,0,1,0,0,1,0,0,1,0,0,1,0,0.0,0.060000000000000005,2
201,0,0,1,0,1,0,1,1,0,0,0,0,0.0,0.060000000000000005,2
202,1,0,0,0,0,1,0,0,1,1,0,0,0.0,0.060000000000000005,2
203,1,0,1,1,0,0,1,0,0,0,0,0,0.0,0.060000000000000005,1
204,1,0,0,0,0,0,1,1,0,0,0,1,0.0,0.060000000000000005,2
205,1,0,0,1,0,1,0,0,1,0,0,0,0.0,0.060000000000000005,1
206,0,0,0,0,0,0,0,1,0,1,1,1,0.0,0.060000000000000005,5
207,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.060000000000000005,6
208,0,1,1,0,0,0,0,1,0,0,1,0,0.0,0.060000000000000005,2
209,1,1,0,1,0,0,1,0,0,0,0,0,0.0,0.060000000000000005,4
210,0,0,1,0,0,0,1,1,0,0,1,0,0.0,0.060000000000000005,1
211,0,0,0,0,0,0,1,1,1,0,1,0,0.0,0.060000000000000005,3
212,0,0,0,0,0,0,0,1,1,1,0,1,0.0,0.060000000000000005,1
213,0,1,0,0,0,0,1,1,0,0,1,0,0.0,0.060000000000000005,4
214,0,0,0,0,0,1,0,0,1,1,1,0,0.0,0.060000000000000005,3
215,0,0,1,1,1,0,1,0,0,0,0,0,0.0,0.060000000000000005,1
216,0,1,0,1,0,1,0,0,1,0,0,0,0.0,0.060000000000000005,1
217,0,0,1,0,1,0,0,1,0,0,1,0,0.0,0.060000000000000005,4
218,0,1,1,0,1,0,0,1,0,0,0,0,0.0,0.060000000000000005,2
219,0,0,0,0,0,0,0,1,1,1,1,0,0.0,0.060000000000000005,1
220,0,1,1,0,0,0,1,1,0,0,0,0,0.0,0.060000000000000005,3
221,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0.060000000000000005,3
222,1,0,0,0,0,0,1,1,1,0,0,0,0.0,0.060000000000000005,3
223,0,0,0,1,0,1,1,0,0,0,0,1,0.0,0.060000000000000005,2
224,0,1,0,1,1,0,1,0,0,0,0,0,0.0,0.060000000000000005,5
225,0,0,0,0,1,0,1,1,0,0,1,0,0.0,0.060000000000000005,5
226,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.060000000000000005,2
227,1,1,1,0,0,0,0,1,0,0,0,0,0.0,0.060000000000000005,3
228,1,0,0,1,0,1,1,0,0,0,0,0,0.0,0.060000000000000005,4
229,1,1,0,0,0,0,0,1,1,0,0,0,0.0,0.060000000000000005,6
230,0,0,0,1,1,1,1,0,0,0,0,0,0.0,0.060000000000000005,1
231,1,0,0,0,0,1,0,0,1,0,0,1,0.0,0.060000000000000005,1
232,0,1,0,1,0,1,1,0,0,0,0,0,0.0,0.060000000000000005,2
233,1,0,0,0,0,0,0,1,1,0,0,1,0.0,0.060000000000000005,3
234,0,0,1,1,1,0,0,0,0,1,0,0,0.0,0.060000000000000005,1
235,0,0,0,0,0,1,0,0,0,1,1,1,0.0,0.060000000000000005,5
236,1,0,0,0,0,0,0,0,1,1,0,1,0.0,0.060000000000000005,2
237,0,0,0,0,0,0,1,1,0,0,1,1,0.0,0.060000000000000005,3
238,1,0,0,0,0,1,0,0,0,1,0,1,0.0,0.060000000000000005,1
239,0,1,1,1,0,1,0,0,0,0,0,0,0.0,0.060000000000000005,1
240,0,0,0,0,0,0,0,1,1,0,1,1,0.0,0.060000000000000005,1
241,1,0,0,1,1,0,0,0,0,1,0,0,0.0,0.060000000000000005,2
242,0,1,1,1,1,0,0,0,0,0,0,0,0.0,0.060000000000000005,5
243,1,0,0,1,1,1,0,0,0,0,0,0,0.0,0.060000000000000005,1
244,0,0,0,0,0,1,1,0,1,0,0,1,0.0,0.060000000000000005,2
245,0,0,1,1,0,1,1,0,0,0,0,0,0.0,0.060000000000000005,1
246,1,0,0,1,0,1,0,0,0,1,0,0,0.0,0.060000000000000005,1
247,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.060000000000000005,4
248,0,1,0,0,0,0,0,1,1,0,1,0,0.0,0.060000000000000005,2
249,0,0,0,1,1,1,0,0,0,1,0,0,0.0,0.060000000000000005,2
250,1,0,1,0,1,0,0,1,0,1,0,0,0.0,0.09999999999999999,1
251,0,1,0,0,1,1,1,0,0,0,1,0,0.0,0.09999999999999999,7
252,0,1,1,0,1,0,1,0,0,0,1,0,0.0,0.09999999999999999,4
253,0,0,1,0,1,1,1,0,0,0,1,0,0.0,0.09999999999999999,3
254,1,1,1,0,1,0,1,0,0,0,0,0,0.0,0.09999999999999999,2
255,0,1,0,0,0,1,1,0,1,0,1,0,0.0,0.09999999999999999,1
256,0,1,1,0,1,1,0,0,0,0,1,0,0.0,0.09999999999999999,7
257,1,1,0,0,1,1,1,0,0,0,0,0,0.0,0.09999999999999999,2
258,0,1,1,0,0,1,1,0,0,0,1,0,0.0,0.09999999999999999,6
259,0,0,0,0,0,1,1,0,1,0,1,1,0.0,0.09999999999999999,1
260,1,1,0,1,0,0,1,0,1,0,0,0,0.0,0.09999999999999999,1
261,1,1,0,1,0,1,0,0,1,0,0,0,0.0,0.09999999999999999,1
262,0,0,1,0,1,0,0,1,0,1,1,0,0.0,0.09999999999999999,1
263,1,0,1,0,1,1,1,0,0,0,0,0,0.0,0.09999999999999999,3
264,1,1,1,0,0,1,1,0,0,0,0,0,0.0,0.09999999999999999,2
265,1,0,0,1,0,1,0,0,1,0,0,1,0.0,0.09999999999999999,4
266,1,0,1,0,1,1,0,0,0,1,0,0,0.0,0.09999999999999999,3
267,1,1,0,0,0,0,1,1,1,0,0,0,0.0,0.09999999999999999,1
268,1,0,0,1,0,0,0,0,1,1,0,1,0.0,0.09999999999999999,1
269,0,1,1,0,1,1,1,0,0,0,0,0,0.0,0.09999999999999999,2
270,0,0,1,0,1,1,0,0,0,1,1,0,0.0,0.09999999999999999,7
271,1,1,1,0,1,0,0,1,0,0,0,0,0.0,0.09999999999999999,5
272,1,1,0,1,1,0,1,0,0,0,0,0,0.0,0.09999999999999999,2
273,1,1,0,0,1,0,1,1,0,0,0,0,0.0,0.09999999999999999,3
274,0,1,0,1,0,1,1,0,1,0,0,0,0.0,0.09999999999999999,2
275,1,1,1,0,0,0,1,1,0,0,0,0,0.0,0.09999999999999999,9
276,1,0,1,0,1,0,1,1,0,0,0,0,0.0,0.09999999999999999,5
277,0,0,0,1,0,1,1,0,1,0,0,1,0.0,0.09999999999999999,1
278,1,1,0,0,0,1,1,0,1,0,0,0,0.0,0.09999999999999999,4
279,1,0,0,1,0,1,1,0,1,0,0,0,0.0,0.09999999999999999,3
280,1,1,1,0,1,1,0,0,0,0,0,0,0.0,0.09999999999999999,3
281,1,1,0,1,0,1,1,0,0,0,0,0,0.0,0.09999999999999999,2
282,1,0,0,1,1,1,1,0,0,0,0,0,0.0,0.09999999999999999,2
283,1,0,0,0,0,1,1,0,1,0,0,1,0.0,0.09999999999999999,1
284,0,1,1,0,0,0,1,1,0,0,1,0,0.0,0.09999999999999999,3
285,1,1,1,1,0,0,1,0,0,0,0,0,0.0,0.09999999999999999,2
286,1,1,0,1,1,1,0,0,0,0,0,0,0.0,0.09999999999999999,3
287,0,1,1,0,1,0,0,1,0,0,1,0,0.0,0.09999999999999999,5
288,1,1,1,1,1,0,0,0,0,0,0,0,0.0,0.09999999999999999,3
289,1,0,1,1,1,0,1,0,0,0,0,0,0.0,0.09999999999999999,2
290,1,0,1,1,0,1,1,0,0,0,0,0,0.0,0.09999999999999999,7
291,0,0,0,1,0,1,0,0,1,1,0,1,0.0,0.09999999999999999,1
292,0,1,1,1,1,0,1,0,0,0,0,0,0.0,0.09999999999999999,2
293,1,0,1,1,1,0,0,0,0,1,0,0,0.0,0.09999999999999999,1
294,0,1,0,1,1,1,1,0,0,0,0,0,0.0,0.09999999999999999,2
295,0,1,0,0,1,0,1,1,0,0,1,0,0.0,0.09999999999999999,4
296,0,1,0,0,0,0,1,1,1,0,1,0,0.0,0.09999999999999999,5
297,0,1,1,0,1,0,1,1,0,0,0,0,0.0,0.09999999999999999,7
298,0,0,1,0,1,0,1,1,0,0,1,0,0.0,0.09999999999999999,5
299,1,0,0,1,0,1,0,0,1,1,0,0,0.0,0.09999999999999999,1
300,1,1,1,1,0,1,0,0,0,0,0,0,0.0,0.09999999999999999,3
301,0,1,1,1,1,1,0,0,0,0,0,0,0.0,0.09999999999999999,3
302,1,0,1,1,0,1,0,0,0,1,0,0,0.0,0.09999999999999999,2
303,1,0,0,1,1,1,0,0,0,1,0,0,0.0,0.09999999999999999,2
304,0,0,0,0,0,1,0,0,1,1,1,1,0.0,0.09999999999999999,2
305,1,0,0,0,0,0,1,1,1,0,0,1,0.0,0.09999999999999999,7
306,0,0,0,0,0,0,0,1,1,1,1,1,0.0,0.09999999999999999,4
307,0,1,1,1,0,1,1,0,0,0,0,0,0.0,0.09999999999999999,4
308,1,0,1,1,1,1,0,0,0,0,0,0,0.0,0.09999999999999999,4
309,0,0,0,0,0,0,1,1,1,0,1,1,0.0,0.09999999999999999,1
310,1,0,0,0,0,1,0,0,1,1,0,1,0.0,0.09999999999999999,1
311,1,1,1,0,1,1,1,0,0,0,0,0,0.0,0.15,4
312,0,1,1,0,1,1,1,0,0,0,1,0,0.0,0.15,5
313,1,1,1,0,1,0,1,1,0,0,0,0,0.0,0.15,4
314,1,0,0,1,0,1,1,0,1,0,0,1,0.0,0.15,2
315,0,1,1,0,1,0,1,1,0,0,1,0,0.0,0.15,3
316,1,1,1,1,1,0,1,0,0,0,0,0,0.0,0.15,1
317,1,1,0,1,0,1,1,0,1,0,0,0,0.0,0.15,3
318,1,0,1,1,1,1,0,0,0,1,0,0,0.0,0.15,2
319,1,0,1,1,1,1,1,0,0,0,0,0,0.0,0.15,2
320,1,1,1,1,1,1,0,0,0,0,0,0,0.0,0.15,1
321,0,1,1,1,1,1,1,0,0,0,0,0,0.0,0.15,4
322,1,1,1,1,1,1,1,0,0,0,0,0,0.0,0.21000000000000005,8
323,0,0,0,0,0,0,1,0,0,1,0,0,0.0,50.0,1
324,0,0,1,0,0,0,0,0,1,0,0,0,0.0,50.0,1
325,1,0,0,0,0,1,0,0,0,0,1,0,0.0,50.019999999999996,1
326,0,0,0,0,1,0,0,0,1,0,1,0,0.0,50.019999999999996,2
327,0,0,0,0,0,1,0,1,1,0,0,0,0.0,50.019999999999996,1
328,0,0,0,0,0,1,1,1,0,0,0,0,0.0,50.019999999999996,1
329,1,0,0,0,0,0,0,0,0,1,1,0,0.0,50.019999999999996,1
330,0,0,1,0,0,0,0,0,1,1,0,0,0.0,50.019999999999996,1
331,0,1,0,0,0,0,0,0,0,1,1,0,0.0,50.019999999999996,1
332,0,0,0,0,1,0,1,0,0,0,0,1,0.0,50.019999999999996,1
333,0,0,0,0,0,1,0,1,0,0,1,0,0.0,50.019999999999996,1
334,0,0,1,0,0,0,0,0,0,0,1,1,0.0,50.019999999999996,3
335,0,1,0,0,0,0,0,0,1,1,0,0,0.0,50.019999999999996,1
336,0,0,1,0,0,0,1,0,0,0,0,1,0.0,50.019999999999996,1
337,1,0,0,0,0,0,0,1,0,0,1,0,0.0,50.019999999999996,1
338,0,0,0,1,0,0,0,1,0,0,0,1,0.0,50.019999999999996,1
339,0,0,1,0,0,0,0,1,0,0,0,1,0.0,50.019999999999996,1
340,0,0,0,0,1,0,0,1,0,0,0,1,0.0,50.019999999999996,1
341,0,0,0,0,1,0,0,0,0,1,0,1,0.0,50.019999999999996,1
342,0,0,0,1,0,0,0,0,1,0,1,1,0.0,50.04999999999999,1
343,1,0,0,0,1,1,0,0,0,0,1,0,0.0,50.05,1
344,0,0,0,0,1,1,0,1,0,1,0,0,0.0,50.05,1
345,1,1,1,0,0,0,0,0,0,0,1,0,0.0,50.05,1
346,1,1,0,0,1,0,0,0,0,0,1,0,0.0,50.05,1
347,1,0,0,0,0,0,1,0,1,0,1,0,0.0,50.05,1
348,1,0,1,0,0,0,1,0,0,0,1,0,0.0,50.05,1
349,0,0,0,0,1,1,0,0,1,0,1,0,0.0,50.04999999999999,1
350,1,1,0,0,0,0,0,0,1,0,1,0,0.0,50.05,1
351,1,0,0,0,0,1,0,0,1,0,1,0,0.0,50.05,2
352,0,0,1,0,0,0,1,0,0,0,1,1,0.0,50.05,1
353,1,0,1,0,0,0,0,0,0,1,1,0,0.0,50.05,1
354,1,0,0,0,1,1,0,1,0,0,0,0,0.0,50.05,1
355,0,0,0,0,0,1,0,1,0,1,1,0,0.0,50.04999999999999,2
356,0,0,1,0,0,0,1,0,1,0,1,0,0.0,50.04999999999999,1
357,0,0,0,0,1,0,0,1,1,1,0,0,0.0,50.04999999999999,1
