,0,1,2,3,4,5,6,7,8,9,10,11,chain_break_fraction,energy,num_occurrences
0,1,1,0,1,1,1,0,0,1,1,0,0,0.0,-430.1051232564804,19
1,1,1,0,0,1,1,0,0,1,1,1,0,0.0,-428.5221173762582,20
2,1,1,0,1,1,1,0,0,1,1,1,0,0.0,-413.283429523179,10
3,1,1,0,1,1,1,0,0,1,1,0,1,0.0,-412.99715565964925,6
4,1,1,0,0,1,1,0,0,1,1,1,1,0.0,-411.41414977942713,3
5,1,1,1,1,1,1,0,0,1,1,0,0,0.0,-405.40507155909995,5
6,1,1,1,0,1,1,0,0,1,1,1,0,0.0,-403.8220656788778,4
7,1,1,0,1,0,1,0,0,1,1,0,0,0.0,-401.42437135255193,8
8,1,1,0,0,0,1,0,0,1,1,1,0,0.0,-399.84136547232976,8
9,1,0,0,1,0,1,0,1,1,1,0,0,0.0,-399.57964253700004,19
10,1,0,0,0,0,1,0,1,1,1,1,0,0.0,-397.99663665677787,10
11,1,1,0,1,1,1,0,0,1,1,1,1,0.0,-396.1654619263479,8
12,1,1,0,1,0,1,0,1,1,1,0,0,0.0,-395.86239468410724,8
13,1,1,0,0,1,1,0,0,1,1,0,0,0.0,-395.3438111095596,2
14,1,1,0,0,0,1,0,1,1,1,1,0,0.0,-394.27938880388507,11
15,1,1,1,1,1,0,0,0,1,1,0,0,0.0,-388.77807929545645,6
16,1,1,1,1,1,1,0,0,1,1,1,0,0.0,-388.57337782579856,1
17,1,1,1,0,1,0,0,0,1,1,1,0,0.0,-387.1950734152343,12
18,1,1,1,0,1,1,0,0,1,1,1,1,0.0,-386.7040980820467,1
19,1,1,0,0,1,1,0,0,1,0,1,0,0.0,-385.7484719608241,3
20,1,1,0,1,0,1,0,0,1,1,1,0,0.0,-384.6126776192505,5
21,1,1,0,1,0,1,0,0,1,1,0,1,0.0,-384.3264037557208,4
22,1,1,1,1,1,1,0,0,0,1,0,0,0.0,-383.980718115106,3
23,1,0,0,1,1,1,0,0,1,1,0,0,0.0,-383.8323711093732,3
24,1,0,0,1,0,1,0,1,1,1,1,0,0.0,-382.76794880369863,9
25,1,1,0,0,0,1,0,0,1,1,1,1,0.0,-382.74339787549866,3
26,1,0,0,1,0,1,0,1,1,1,0,1,0.0,-382.4816749401689,11
27,1,1,1,0,1,1,0,0,0,1,1,0,0.0,-382.39771223488384,7
28,1,0,0,0,1,1,0,0,1,1,1,0,0.0,-382.2493652291509,1
29,1,0,0,1,0,1,1,1,1,1,0,0,0.0,-381.3867838208804,14
30,1,0,0,0,0,1,0,1,1,1,1,1,0.0,-380.89866905994677,2
31,1,0,0,0,0,1,1,1,1,1,1,0,0.0,-379.8037779406582,9
32,1,1,0,1,0,1,0,1,1,1,1,0,0.0,-379.04070095080584,6
33,1,1,0,1,0,1,0,1,1,1,0,1,0.0,-378.7544270872761,4
34,1,0,0,1,1,1,0,1,1,1,0,0,0.0,-378.2703944409284,13
35,1,1,0,0,1,1,0,0,1,1,0,1,0.0,-378.24584351272847,2
36,1,1,0,0,0,1,0,1,1,1,1,1,0.0,-377.171421207054,2
37,1,1,1,1,0,1,0,0,1,1,0,0,0.0,-376.7343196551715,1
38,1,0,0,0,1,1,0,1,1,1,1,0,0.0,-376.6873885607062,8
39,0,0,0,1,0,1,1,1,1,1,0,1,0.0,-374.9035002885968,11
40,1,0,1,1,0,1,0,1,1,1,0,0,0.0,-374.8895908396195,5
41,1,1,0,1,1,1,0,1,1,1,0,0,0.0,-374.5431465880357,3
42,0,1,0,1,1,1,0,0,1,1,0,1,0.0,-373.6318397241969,2
43,0,0,0,0,0,1,1,1,1,1,1,1,0.0,-373.32049440837466,8
44,1,0,1,0,0,1,0,1,1,1,1,0,0.0,-373.3065849593973,5
45,1,1,0,0,1,1,0,1,1,1,1,0,0.0,-372.96014070781354,10
46,0,1,0,0,1,1,0,0,1,1,1,1,0.0,-372.04883384397476,1
47,1,1,1,1,1,0,0,0,1,1,1,0,0.0,-371.95638556215505,2
48,1,1,1,1,1,0,0,0,1,1,0,1,0.0,-371.6701116986253,6
49,1,1,1,1,1,1,0,0,1,1,1,1,0.0,-371.4454102289675,1
50,1,1,1,1,0,1,0,1,1,1,0,0,0.0,-371.1623429867268,4
51,1,1,1,0,1,1,0,0,1,1,0,0,0.0,-370.65375941217917,1
52,1,1,0,1,1,1,0,0,1,0,1,0,0.0,-370.51978410774484,2
53,1,1,1,0,1,0,0,0,1,1,1,1,0.0,-370.0871058184032,6
54,1,1,0,0,1,1,0,0,1,0,1,1,0.0,-368.6505043639929,2
55,1,1,0,1,0,1,0,0,1,1,1,1,0.0,-367.50471002241943,1
56,1,1,1,1,1,0,0,0,0,1,0,0,0.0,-367.3437258514625,3
57,1,1,1,1,1,1,0,0,0,1,1,0,0.0,-367.1590243818046,4
58,1,0,0,1,1,1,0,0,1,1,1,0,0.0,-367.0206773760718,4
59,1,0,0,1,1,1,0,0,1,1,0,1,0.0,-366.73440351254203,1
60,1,1,0,0,0,1,0,0,1,1,0,0,0.0,-366.65305920563117,1
61,1,1,1,0,1,0,0,0,0,1,1,0,0.0,-365.76071997124035,3
62,1,0,0,1,0,1,0,1,1,1,1,1,0.0,-365.65998120686754,3
63,1,0,0,1,1,1,1,0,1,1,0,0,0.0,-365.63951239325354,4
64,1,0,0,0,1,1,0,0,1,1,1,1,0.0,-365.1513976323198,1
65,1,0,0,0,0,1,0,1,1,1,0,0,0.0,-364.8083303900793,5
66,1,0,0,1,0,1,1,1,1,1,1,0,0.0,-364.565090087579,3
67,1,0,0,1,0,1,1,1,1,1,0,1,0.0,-364.27881622404925,8
68,1,0,0,0,1,1,1,0,1,1,1,0,0.0,-364.05650651303125,2
69,1,1,0,1,1,0,0,0,1,1,0,0,0.0,-363.4781309928369,5
70,1,0,0,0,0,1,1,1,1,1,1,1,0.0,-362.69581034382713,4
71,1,1,1,1,1,1,0,0,1,0,0,0,0.0,-362.6414261436658,1
72,1,1,0,1,0,1,0,1,1,1,1,1,0.0,-361.92273335397476,1
73,1,1,0,1,1,1,1,0,1,1,0,0,0.0,-361.91226454036075,4
74,1,1,0,0,1,0,0,0,1,1,1,0,0.0,-361.8951251126147,5
75,1,0,0,1,1,1,0,1,1,1,1,0,0.0,-361.448700707627,2
76,1,0,0,1,1,1,0,1,1,1,0,1,0.0,-361.16242684409724,1
77,1,1,0,0,0,1,0,1,1,1,0,0,0.0,-361.10108253718647,3
78,1,1,0,0,1,1,1,0,1,1,1,0,0.0,-360.3292586601386,2
79,1,1,1,1,0,0,0,0,1,1,0,0,0.0,-360.097327391528,3
80,1,0,0,1,1,1,1,1,1,1,0,0,0.0,-360.06753572480875,9
81,1,1,1,1,0,1,0,0,1,1,0,1,0.0,-359.62635205834033,1
82,1,0,0,0,1,1,0,1,1,1,1,1,0.0,-359.5794209638751,2
83,0,0,0,1,1,1,1,0,1,1,0,1,0.0,-359.1562288609699,2
84,1,0,1,1,1,1,0,0,1,1,0,0,0.0,-359.14231941199273,1
85,1,1,0,1,1,1,0,0,0,1,0,0,0.0,-358.68076981248646,1
86,1,1,0,1,0,1,0,0,1,0,0,0,0.0,-358.6407259371178,1
87,1,1,1,0,0,0,0,0,1,1,1,0,0.0,-358.5143215113058,4
88,1,0,0,0,1,1,1,1,1,1,1,0,0.0,-358.4845298445866,1
89,1,0,1,1,0,0,0,1,1,1,0,0,0.0,-358.2525985759761,6
90,0,0,0,1,0,1,1,1,1,1,1,1,0.0,-358.08180655529543,6
91,1,0,1,1,0,1,0,1,1,1,0,1,0.0,-357.7816232427883,2
92,1,1,0,1,1,1,0,1,1,1,1,0,0.0,-357.7114528547343,3
93,0,0,0,0,1,1,1,0,1,1,1,1,0.0,-357.5732229807478,4
94,1,0,1,0,1,1,0,0,1,1,1,0,0.0,-357.55931353177044,1
95,1,1,0,1,1,1,0,1,1,1,0,1,0.0,-357.4251789912046,3
96,1,1,0,0,1,1,0,0,0,1,1,0,0.0,-357.0977639322643,2
97,1,0,1,1,0,1,1,1,1,1,0,0,0.0,-356.68673212349995,2
98,1,0,1,0,0,0,0,1,1,1,1,0,0.0,-356.6695926957538,6
99,1,1,0,0,1,1,0,1,1,1,1,1,0.0,-355.84217311098246,2
100,0,1,0,1,1,1,1,0,1,1,0,1,0.0,-355.42898100807724,6
101,1,0,0,1,0,1,0,0,1,1,0,0,0.0,-355.1416192054447,1
102,1,0,1,0,0,1,1,1,1,1,1,0,0.0,-355.10372624327766,1
103,1,1,1,1,1,0,0,0,1,1,1,1,0.0,-354.83841796532397,2
