,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,chain_break_fraction,energy,num_occurrences
85,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0.0,-702.9640010292683,1
86,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0.0,-702.4909140214845,3
87,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0.0,-702.2933963396774,1
88,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0.0,-701.6615101329478,2
89,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0.0,-701.5497246503633,1
90,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0.0,-701.2133526048306,1
91,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0.0,-700.9477832788539,1
92,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0.0,-700.7502655970468,1
93,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0.0,-700.7460857812912,1
94,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0.0,-700.5512866141771,1
95,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0.0,-699.3974638986296,1
96,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0.0,-699.1106086734083,2
97,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0.0,-698.7633252524797,4
98,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0.0,-698.5261484867847,2
99,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0.0,-698.413751668121,1
100,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0.0,-698.3499972407367,1
101,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0.0,-698.0400666853288,1
102,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0.0,-697.3652821799822,3
103,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0.0,-696.9788379283984,2
104,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0.0,-696.6392287832753,1
105,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0.0,-695.6273522702375,1
106,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0.0,-695.5167636920813,2
107,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0.0,-695.0095158764386,1
108,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0.0,-694.8672230358616,1
109,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0.0,-694.8199261535392,1
110,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,-694.6697053540545,2
111,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0.0,-694.2287971500774,1
112,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0.0,-694.075301150629,2
113,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0.0,-693.7955680638338,1
114,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0.0,-693.5980343270896,1
115,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0.0,-693.4218830810416,1
116,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0.0,-692.9158758095027,1
117,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0.0,-692.730364294198,6
118,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0.0,-692.1291071336018,1
119,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0.0,-692.0210451789881,2
120,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0.0,-691.2889017527455,1
121,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,-690.9024575011617,1
122,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0.0,-690.3280969435293,2
123,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0.0,-689.9756219612111,1
124,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0.0,-688.9631164413053,2
125,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0.0,-688.6515992020329,5
126,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0.0,-688.4324912185805,1
127,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0.0,-687.8241675399147,1
128,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0.0,-687.7959634113108,1
129,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0.0,-687.5416975456458,4
130,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0.0,-687.5216538998527,2
131,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0.0,-687.3455026538047,1
132,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0.0,-687.1892225633278,2
133,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0.0,-687.1778649389742,1
134,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0.0,-686.7563153394678,1
135,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0.0,-685.896227862178,2
136,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0.0,-685.7099133392421,1
137,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0.0,-685.6460918206969,1
138,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0.0,-685.3574383569239,1
139,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0.0,-685.0095640134273,1
140,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0.0,-684.7082001030922,2
141,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0.0,-684.4338512234729,1
142,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0.0,-683.9699159415843,4
143,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0.0,-683.7844496927531,3
144,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0.0,-683.5982984467051,2
145,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0.0,-683.293131315075,1
146,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0.0,-683.2332808179499,1
147,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0.0,-683.1098284642944,2
148,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0.0,-682.7827364566031,1
149,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0.0,-682.7500179419103,1
150,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0.0,-682.575218774796,3
151,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0.0,-682.559681334687,2
152,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0.0,-682.0656802296504,1
153,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0.0,-681.781206581633,1
154,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0.0,-681.6947596762775,2
155,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0.0,-681.6628531929969,1
156,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.0,-681.6474518255893,3
157,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0.0,-681.2523161605345,2
158,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0.0,-680.4335040129845,1
159,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0.0,-680.2380758390024,1
160,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0.0,-680.0290968561325,2
161,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0.0,-679.6581763027596,1
162,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0.0,-679.5785351827824,1
163,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0.0,-678.9948071837495,1
164,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0.0,-678.6389811281388,2
165,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0.0,-678.6318196758554,1
166,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0.0,-678.4641819610247,1
167,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0.0,-678.2611354944353,1
168,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0.0,-677.7379271870566,1
169,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0.0,-677.647104615101,2
170,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0.0,-677.6371879564235,1
171,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0.0,-677.4516764411188,1
172,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0.0,-677.0334480370577,2
173,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0.0,-676.4348640178769,1
174,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0.0,-675.2175593308567,2
175,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0.0,-674.0704063008623,1
176,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0.0,-674.0332735550994,1
177,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0.0,-673.8459983567375,1
178,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0.0,-673.8161404351973,1
179,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0.0,-673.6484646199933,5
180,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0.0,-673.5082773421781,1
181,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0.0,-672.9697190739744,1
182,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0.0,-672.5626007009021,1
183,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0.0,-672.2730096925666,1
184,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0.0,-672.2329660467735,1
185,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0.0,-671.7782418696713,1
186,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0.0,-671.7074882436592,1
187,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0.0,-671.5313369976112,1
188,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0.0,-670.9488379811346,1
189,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0.0,-670.776711994701,1
190,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0.0,-670.7356019637125,1
191,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0.0,-670.3774039676177,1
192,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0.0,-670.2660257022067,1
193,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0.0,-670.2443588311357,2
194,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0.0,-670.0488925823046,1
195,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0.0,-669.8912167671006,1
196,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0.0,-669.2419785132688,2
197,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0.0,-669.0344608314617,1
198,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0.0,-668.7012280885051,2
199,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0.0,-668.4125746247321,1
200,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0.0,-668.3515354696872,1
201,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0.0,-668.3201231192019,1
202,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0.0,-668.3042276189992,1
203,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0.0,-668.1059899750335,1
204,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0.0,-667.9903125968175,2
205,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0.0,-667.949202565829,1
206,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.0,-667.5720841927566,2
207,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0.0,-667.5665714629114,1
208,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0.0,-667.516759050086,1
209,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0.0,-667.4596873740927,2
210,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0.0,-667.3023511059614,1
211,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0.0,-666.950197986027,1
212,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0.0,-666.8694438821015,1
213,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0.0,-666.8431478479043,1
214,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0.0,-666.477110978243,1
215,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0.0,-666.4060718231983,1
216,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0.0,-665.740299986353,1
217,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0.0,-665.5980452461489,1
218,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0.0,-665.494389744264,1
219,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0.0,-664.9339802356124,2
220,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0.0,-664.189206338454,1
221,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.0,-663.8148363398639,1
222,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0.0,-662.9897445236785,1
223,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0.0,-662.8116458482654,2
224,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0.0,-662.6460755958234,2
225,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0.0,-662.6206678455128,1
226,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0.0,-662.3779047143593,1
227,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0.0,-662.2578281838656,1
228,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0.0,-662.0262636420873,1
229,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0.0,-661.5623427242572,1
230,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0.0,-661.4887245076907,1
231,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0.0,-660.9798616418617,1
232,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0.0,-660.8163656424133,1
233,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0.0,-660.6691352512565,2
234,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0.0,-659.656940301287,1
235,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0.0,-659.6355269988344,1
236,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0.0,-659.472141134173,1
237,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0.0,-659.4714287859823,4
238,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0.0,-659.2398642442038,2
239,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0.0,-659.010539589902,1
240,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0.0,-658.8470435904535,1
241,0,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0.0,-658.7047507498762,1
242,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0.0,-658.0299662445298,3
243,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0.0,-657.9933325153304,1
244,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0.0,-657.9619311332107,1
245,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0.0,-657.625559087678,1
246,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0.0,-657.4548454124644,1
247,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0.0,-657.0591614353136,1
248,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0.0,-656.944707978897,1
249,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0.0,-656.8843622681994,1
250,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0.0,-656.5122644631542,1
251,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0.0,-656.3020363347849,1
252,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0.0,-656.268161874377,1
253,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.0,-656.0824283450473,1
254,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,0.0,-655.9924687737592,1
255,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0.0,-655.8817285911591,1
256,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0.0,-655.5193817659755,2
257,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0.0,-655.306972503256,1
258,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0.0,-654.9773378491275,1
259,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0.0,-654.8046722517238,1
260,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0.0,-654.5950715604586,1
261,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0.0,-654.4493380311286,1
262,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0.0,-654.2727620374301,2
263,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0.0,-654.272718391637,1
264,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0.0,-654.0445430173479,1
265,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0.0,-653.8956272432097,1
266,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0.0,-653.6025660405525,1
267,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0.0,-653.3125806641378,2
268,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0.0,-652.877856526301,1
269,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0.0,-652.5347884818923,1
270,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0.0,-652.4536171391621,1
