,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,chain_break_fraction,energy,num_occurrences
158,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0.09999999999999999,1
159,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0.0,0.09999999999999999,1
160,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0.0,0.09999999999999999,1
161,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.09999999999999999,1
162,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0.0,0.09999999999999999,1
163,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.0,0.09999999999999999,1
164,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.09999999999999999,1
165,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0.0,0.09999999999999999,1
166,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0.0,0.09999999999999999,1
167,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0.0,0.09999999999999999,1
168,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0.0,0.09999999999999999,1
169,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0.0,0.09999999999999999,1
170,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0.0,0.09999999999999999,1
171,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.0,0.09999999999999999,1
172,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0.0,0.09999999999999999,1
173,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0.0,0.09999999999999999,1
174,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0.0,0.09999999999999999,1
175,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0,0.09999999999999999,1
176,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0.0,0.09999999999999999,1
177,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0.0,0.09999999999999999,1
178,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0.0,0.09999999999999999,1
179,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0.0,0.09999999999999999,1
180,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.09999999999999999,1
181,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0.0,0.09999999999999999,1
182,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0.0,0.09999999999999999,1
183,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0.0,0.09999999999999999,1
184,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.09999999999999999,1
