,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,chain_break_fraction,energy,num_occurrences
86,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0.0,-737.1554409839214,3
87,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,-736.8846489632408,2
88,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0.0,-736.8461885860636,1
89,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0.0,-736.4642952626797,1
90,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0.0,-736.17802139915,2
91,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0.0,-736.0105624648409,1
92,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0.0,-735.6129883988409,2
93,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0.0,-735.4895745314453,2
94,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0.0,-735.2611481044368,4
95,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0.0,-734.2318234160226,1
96,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0.0,-734.09446161339,2
97,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,0.0,-733.6781422242146,4
98,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0.0,-733.5912603732694,2
99,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0.0,-733.3881931310286,1
100,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0.0,-733.0834916613708,4
101,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0.0,-732.919609556481,3
102,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0.0,-732.3731851514933,1
103,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0.0,-732.3486342232934,1
104,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0.0,-732.2146589188591,2
105,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0.0,-731.5130081020707,1
106,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0.0,-730.8003007682811,1
107,1,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0.0,-730.4085857963962,2
108,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0.0,-729.3848745261064,4
109,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0.0,-729.0986006625767,2
110,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0.0,-729.0062909991617,2
111,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0.0,-728.7155521871861,3
112,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,0.0,-728.4679340167453,1
113,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0.0,-727.7346304347618,2
114,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0.0,-727.6206610678975,3
115,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0.0,-727.3343872043678,4
116,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0.0,-727.0029314183785,1
117,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0.0,-726.6232052011934,1
118,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,-726.1999648986933,1
119,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0.0,-726.1516245545397,3
120,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0.0,-725.7513813241455,2
121,1,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0.0,-725.5192796674808,1
122,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0.0,-725.2330058039511,2
123,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0.0,-724.9072762879675,2
124,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0.0,-724.6225748183098,3
125,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0.0,-724.3363009547801,2
126,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0.0,-723.8539302282137,2
127,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,1,1,0.0,-723.607415263673,1
128,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0.0,-723.547139351475,1
129,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0.0,-723.3242704077454,1
130,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0.0,-722.6115630739557,1
131,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0.0,-722.4119247019529,1
132,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0.0,-722.398094366243,4
133,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0.0,-722.1118205027133,1
134,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0.0,-722.0405877407683,1
135,1,1,0,0,1,1,0,0,1,1,1,0,1,0,1,1,1,0.0,-722.0244093834508,2
136,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0.0,-721.5475007329844,1
137,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0.0,-721.4081695562945,2
138,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0.0,-721.2049616195455,1
139,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.0,-721.137377535614,1
140,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0.0,-721.1234680866366,2
141,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0.0,-720.9143102933732,2
142,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0.0,-720.875849916196,1
143,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0.0,-720.837194223107,3
144,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0.0,-720.7418746117617,2
145,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0.0,-720.5288146224912,2
