,0,1,2,3,4,5,6,7,8,9,10,11,12,13,chain_break_fraction,energy,num_occurrences
113,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0.0,0.03,1
114,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.0,0.03,1
115,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0.03,2
116,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.0,0.03,1
117,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.0,0.03,3
118,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0.0,0.03,2
119,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.0,0.03,2
120,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0.0,0.03,2
121,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.0,0.03,2
122,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.0,0.03,2
123,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.0,0.03,1
124,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.0,0.03,3
125,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.0,0.03,1
126,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.03,1
127,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.0,0.03,1
128,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0,0.03,1
129,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.03,1
130,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.03,1
131,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.03,1
132,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0.03,2
133,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.03,1
134,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0.0,0.03,2
135,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.03,1
136,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.03,1
137,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0.03,2
138,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.03,2
139,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.03,1
140,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.03,1
141,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.03,1
142,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.03,4
143,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.03,2
144,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.03,1
145,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0,0.03,1
146,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.03,1
147,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.03,1
148,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.03,1
149,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.03,2
150,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.03,1
151,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0.0,0.060000000000000005,1
152,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0.0,0.060000000000000005,1
153,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.060000000000000005,1
154,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0.0,0.060000000000000005,1
155,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0.0,0.060000000000000005,1
156,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.060000000000000005,1
157,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0.0,0.060000000000000005,1
158,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.060000000000000005,1
159,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.060000000000000005,1
160,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0.0,0.060000000000000005,1
161,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0.0,0.060000000000000005,1
162,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0.0,0.060000000000000005,1
163,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.060000000000000005,1
164,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0.0,0.060000000000000005,1
165,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0.0,0.060000000000000005,1
166,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0.0,0.060000000000000005,1
167,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.0,0.060000000000000005,2
168,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.060000000000000005,1
169,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.0,0.060000000000000005,1
170,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0.0,0.060000000000000005,1
171,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0.0,0.060000000000000005,1
172,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0.0,0.060000000000000005,1
173,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0.0,0.060000000000000005,2
174,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0.0,0.060000000000000005,2
175,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0.0,0.060000000000000005,2
176,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0.0,0.060000000000000005,1
177,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0.0,0.060000000000000005,1
178,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0.0,0.060000000000000005,2
179,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0.0,0.060000000000000005,1
180,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0.0,0.060000000000000005,1
181,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0.0,0.060000000000000005,1
182,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.060000000000000005,1
183,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.060000000000000005,1
184,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0.0,0.060000000000000005,1
185,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0.0,0.060000000000000005,1
186,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0.0,0.060000000000000005,1
187,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0.0,0.060000000000000005,2
188,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0.0,0.060000000000000005,1
189,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0.0,0.060000000000000005,2
190,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0.0,0.060000000000000005,1
191,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0.0,0.060000000000000005,1
192,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0.0,0.060000000000000005,1
193,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0.0,0.060000000000000005,1
194,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0.0,0.060000000000000005,2
195,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0,0.060000000000000005,1
196,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0.0,0.060000000000000005,1
197,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0.0,0.060000000000000005,1
198,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0.0,0.060000000000000005,1
199,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0.0,0.060000000000000005,1
200,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.060000000000000005,1
201,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0.0,0.060000000000000005,1
202,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0.0,0.060000000000000005,2
203,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0.0,0.060000000000000005,1
204,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0.0,0.060000000000000005,1
205,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0.0,0.060000000000000005,1
206,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0.0,0.060000000000000005,1
207,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0.0,0.060000000000000005,1
208,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0.0,0.060000000000000005,2
209,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0.0,0.060000000000000005,1
210,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0.0,0.060000000000000005,1
211,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0.0,0.060000000000000005,2
212,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0.0,0.060000000000000005,1
213,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0.0,0.060000000000000005,3
214,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0.0,0.060000000000000005,1
215,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0.0,0.060000000000000005,1
216,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0.0,0.060000000000000005,3
217,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0.0,0.060000000000000005,1
218,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0.0,0.060000000000000005,1
219,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0.0,0.060000000000000005,1
220,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0.0,0.060000000000000005,1
221,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0.0,0.060000000000000005,1
222,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0.060000000000000005,2
223,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0.0,0.060000000000000005,2
224,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0.0,0.060000000000000005,1
225,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0.0,0.060000000000000005,3
226,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0.060000000000000005,1
227,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0.0,0.060000000000000005,2
228,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,0.060000000000000005,2
229,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0.0,0.060000000000000005,1
230,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0.0,0.060000000000000005,1
231,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0.0,0.060000000000000005,1
232,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.0,0.060000000000000005,3
233,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0.0,0.060000000000000005,1
234,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0.0,0.060000000000000005,2
235,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0.0,0.060000000000000005,2
236,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0.0,0.060000000000000005,1
237,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0.0,0.060000000000000005,1
238,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0.0,0.060000000000000005,2
239,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0.0,0.060000000000000005,1
240,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0.0,0.060000000000000005,1
241,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0.0,0.060000000000000005,1
242,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.0,0.060000000000000005,3
243,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0.0,0.060000000000000005,2
244,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0.0,0.060000000000000005,1
245,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.0,0.060000000000000005,1
246,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0,0.060000000000000005,1
247,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0.0,0.060000000000000005,1
248,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0.0,0.060000000000000005,1
249,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0.0,0.060000000000000005,1
250,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0.0,0.060000000000000005,1
251,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0.0,0.060000000000000005,1
252,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0.0,0.060000000000000005,1
253,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0.0,0.060000000000000005,1
254,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0.0,0.060000000000000005,1
255,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0.0,0.060000000000000005,1
256,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0.0,0.060000000000000005,1
257,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0,0.060000000000000005,1
258,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0.060000000000000005,1
259,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0.0,0.060000000000000005,1
260,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0.0,0.060000000000000005,1
261,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0.0,0.060000000000000005,1
262,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.060000000000000005,1
263,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0.0,0.060000000000000005,1
264,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0.0,0.060000000000000005,2
265,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0.0,0.060000000000000005,1
266,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0.0,0.060000000000000005,2
267,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0.060000000000000005,1
268,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0.0,0.060000000000000005,2
269,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0.0,0.060000000000000005,2
270,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.060000000000000005,1
271,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0.0,0.060000000000000005,1
272,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.060000000000000005,2
273,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0.0,0.060000000000000005,1
274,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0.0,0.060000000000000005,4
275,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0.0,0.060000000000000005,1
276,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0.0,0.060000000000000005,2
277,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0.0,0.060000000000000005,2
278,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0.0,0.060000000000000005,1
279,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0.0,0.060000000000000005,2
280,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0.0,0.060000000000000005,1
281,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0.0,0.060000000000000005,1
282,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0.0,0.060000000000000005,2
283,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0.0,0.060000000000000005,2
284,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0.0,0.060000000000000005,3
285,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0.0,0.060000000000000005,1
286,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0.0,0.060000000000000005,1
287,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0.0,0.060000000000000005,1
288,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0.0,0.060000000000000005,1
289,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0.0,0.060000000000000005,1
290,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0.0,0.060000000000000005,2
291,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0.0,0.060000000000000005,1
292,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0.0,0.060000000000000005,1
293,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0.0,0.060000000000000005,1
294,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0.0,0.060000000000000005,1
295,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0.0,0.060000000000000005,2
296,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0.060000000000000005,1
297,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0.0,0.060000000000000005,2
298,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0.0,0.060000000000000005,2
299,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0.060000000000000005,1
300,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.0,0.060000000000000005,1
301,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0.0,0.060000000000000005,1
302,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0.0,0.060000000000000005,1
303,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0,0.060000000000000005,1
304,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0,0.060000000000000005,1
305,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0.0,0.060000000000000005,1
306,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0.0,0.060000000000000005,1
307,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0,0.060000000000000005,1
308,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0.0,0.060000000000000005,1
309,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0.0,0.060000000000000005,1
310,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0.0,0.060000000000000005,1
311,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0.0,0.060000000000000005,1
312,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0.0,0.060000000000000005,1
313,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0.0,0.060000000000000005,4
314,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.060000000000000005,1
315,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0.0,0.060000000000000005,1
316,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0.0,0.060000000000000005,1
317,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0.0,0.09999999999999999,1
318,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0.0,0.09999999999999999,1
319,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0.0,0.09999999999999999,2
320,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0.0,0.09999999999999999,2
321,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0.0,0.09999999999999999,1
322,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0.0,0.09999999999999999,1
323,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.0,0.09999999999999999,1
